Station,Date,Latitude,Longitude,Elevation,Slope,RelativeHumidity_Min,RelativeHumidity_Max,Cloud_Cover_Avg,Precipitation_Avg,Wind_Speed_Avg,Latent_Heat_Flux,Solar_Radiation,TToday_Max,TToday_Min,TrendTMAX,TrendTMIN,Error_Tmax,Error_Tmin,ErroreTmin_Lag1,ErroreTmax_Lag1,ErroreTmin_Lag2,ErroreTmax_Lag2,ErroreTmin_Lag3,ErroreTmax_Lag3,ErroreTmin_Lag4,ErroreTmax_Lag4,ErroreTmin_Lag5,ErroreTmax_Lag5,ErroreTmin_Lag6,ErroreTmax_Lag6
8,2014-08-26,37.4697,126.91,52.518,1.5629,46.06474686,83.33136749,0.23946689824999998,0.00065165425,5.79357485,47.22108348,4596.28418,30.0,22.4,0.8,-1.6,0.509148280000002,0.915015369999999,-1.07441266,0.72686496,0.61501079,2.68492152,-0.209945390000001,2.17752522,-0.504310399999998,1.78837918,-0.0325555899999976,0.424392099999999,0.0503691800000006,0.95306836
9,2014-08-26,37.4967,126.826,50.9312,0.4125,51.92818832,85.17344666,0.1894501225,0.0,5.460198859,81.24309556,4627.060547,30.7,22.4,2.3,-1.1,1.07012164,1.33067493,-0.0610739500000008,2.45467709,0.288632589999999,2.44215729,-1.03489657,3.15136692,-0.810634749999998,3.51434308,-0.0735184400000009,1.6902896,-0.10847802,1.89571013
10,2014-08-26,37.4562,126.955,208.507,5.1782,48.72904587,89.19500732,0.2513812675,0.052267834,6.310744802,72.68603023,4536.443359,29.7,21.2,1.0,-0.7,1.37341189,0.514903090000001,-0.42716149,1.54697879,-0.139376590000001,3.86096468,-1.99367185,2.43162189,-1.98706242,3.10341929,0.0807449400000024,0.887256409999999,-0.463064490000001,0.697365270000002
11,2014-08-26,37.5372,127.085,28.7,0.6233,44.69092178,79.96711731,0.25400749499999997,0.000277142,5.393701514,55.62102365,4621.790527,29.7,21.5,1.1,-2.3,-0.864675980000001,0.50751739,-1.55368166,-0.324100220000002,-0.141897459999999,1.72678833,-0.76211047,1.9818555,0.0359723299999999,1.58199471,-1.48085829,0.872145999999997,-0.279667709999998,-0.621476179999998
12,2014-08-26,37.5507,126.988,132.118,0.5931,46.38803101,84.21579742,0.24466537875,0.00123025225,6.422401071,28.98934074,4660.893066,28.6,19.9,1.1,-2.2,-1.09643055,-0.515307980000003,-2.61120239,-0.543058909999999,-1.33864786,1.15781116,-1.51857317,0.528413869999998,-1.73624427,2.76675249,-0.991020129999999,1.7158559,-0.99615743,-1.7612641
13,2014-08-26,37.5776,127.083,59.8324,2.6865,45.35391235,85.47757721,0.249417214,0.0,4.816462904,36.47921864,4591.726563,29.9,21.9,1.4,-1.6,-0.777815799999999,1.16201402,-0.461704480000002,0.000864319999998031,0.337143470000001,1.83651816,-0.189995509999999,1.26749969,-0.229235809999999,1.728812,-0.791801679999999,0.482655449999999,-0.306519949999998,-0.0219226399999997
14,2014-08-26,37.4967,126.927,30.968,0.618,44.32686615,79.24098206,0.224251996,0.0,6.044660151,18.19463734,4602.03125,29.8,21.4,1.2,-2.7,-0.78052851,-0.397441880000002,-2.607805,0.0543712400000018,0.236605570000002,1.58608655,-1.4643383,2.06254808,-0.82140317,1.4201508,-0.902740830000003,0.587422269999998,-0.725807289999999,0.862586110000002
15,2014-08-26,37.5507,126.937,30.0464,0.8552,47.08441162,80.37454224,0.231194218,0.0,5.988352835,30.543329,4625.583008,30.0,21.0,1.8,-2.5,-1.04376239,-0.323450220000002,-2.58364516,0.505432890000002,-0.56614072,1.10591784,-1.47381776,0.921455819999998,-1.76394553,1.91098232,-1.03342956,-0.0531272299999976,-1.07539116,0.109608049999999
16,2014-08-26,37.4697,126.995,82.2912,2.2579,49.46706009,89.75955963,0.27027261825000004,0.17009355275,5.588086168,91.88403877,4565.883301,29.8,19.8,2.1,-2.3,0.43253146,-0.830994059999998,-2.25622242,0.863393080000002,-0.536249299999998,2.01005619,-1.65706097,2.01769882,-2.50900163,1.82015866,-1.05409519,0.9411904,-1.63969267,-0.432871949999999
17,2014-08-26,37.6181,127.099,53.4712,0.697,52.64100266,92.02616119,0.23276839375,0.0,3.879026969,109.806498,4616.930664,29.1,19.3,1.2,-2.9,-0.162099550000001,-1.74418132,-2.07226516,0.163941750000003,-0.277773270000001,1.3052657,-2.22435308,0.804499060000001,-2.73016251,1.95487283,-1.51553844,1.31803234,-2.4085387,0.70882112
18,2014-08-26,37.4832,127.024,56.4448,1.2313,48.73462677,86.86421967,0.24684716699999998,0.01652388025,5.257099112,91.29098852,4593.259277,31.8,22.1,2.3,-2.2,2.06798353,1.22784587,-0.39707765,2.51334779,1.14736747,3.45963083,0.21401942,4.2915369,-0.03095961,3.03803906,0.258420430000001,2.67670046,0.0573243800000007,0.327442640000001
19,2014-08-26,37.5776,126.938,75.0924,1.7678,50.18208313,78.00600433,0.24185137475000001,0.0,5.808964968,41.31402576,4650.964355,30.3,20.8,2.5,-2.2,-0.42594884,-0.42003098,-1.79606384,1.44911627,-0.473680810000001,1.22041333,0,0,-2.65208725,2.13417874,-0.92680236,0.951719610000001,-1.18732985,-0.0174069400000008
20,2014-08-26,37.6181,127.004,146.554,4.7296,61.40125656,85.65592957,0.20646516425,0.00169665075,7.419155478,98.68944327,4709.024414,29.5,21.2,1.4,-2.1,2.75905448,0.82639249,-0.19107185,2.60579368,0.866774420000002,3.57077153,-0.0715964199999988,3.28529611,-0.128993810000001,3.63054736,0.0508560599999974,2.88645402,-0.24981468,1.49645803
21,2014-08-26,37.5507,127.04,26.298,0.5721,43.8368721,82.38803864,0.281704442,0.13602297125,5.670920193,44.46858696,4611.688965,29.5,21.8,1.1,-2.0,-1.59470602,0.80294829,-1.17702031,-0.624510829999998,0.0325428199999998,1.35782874,-0.55851741,0.248736300000001,-0.81991541,1.14463546,-0.882290860000001,-0.328112409999999,-0.326387229999998,-0.781628640000001
22,2014-08-26,37.5102,127.086,21.9668,0.1332,45.98342133,84.03786469,0.23114898225,0.003088946,5.372368813,79.41796589,4598.021973,29.9,21.7,0.5,-1.7,0.033359039999997,0.760802730000002,-1.18045504,0.0601616199999988,-0.55680589,2.86528691,-0.706732460000001,3.13329906,-0.408982290000001,2.97444577,-1.22303414,2.04335954,-0.654021029999999,-0.49006838
23,2014-08-26,37.5372,126.891,15.5876,0.1554,51.74266434,80.24473572,0.20423038675000002,0.0,5.757560432,75.93725618,4599.294922,31.5,22.6,2.0,-2.4,1.3381539,0.891518450000003,-0.795332339999998,2.93711966,1.08062564,2.71220563,-0.566447480000001,2.69223271,-0.190573930000003,3.64150764,-0.558214920000001,2.1782129,-0.0824014700000006,1.67533442
24,2014-08-26,37.5237,126.909,17.2956,0.2223,47.72552109,79.49462128,0.20584706075,0.0,5.910046339,42.4863654,4594.64502,31.2,22.0,1.9,-2.8,0.61951509,0.820881270000001,-1.88445092,1.92929773,0.69321897,2.23640742,-0.60917671,1.5933344,-0.336864990000002,2.71443413,-0.37395841,1.16880448,-0.268949420000002,1.1254823
25,2014-08-26,37.5237,126.97,19.5844,0.2713,44.43930817,79.9050827,0.25273227825,0.00171168,6.036285122,22.12564544,4607.025879,31.3,21.8,2.8,-2.6,-0.492530859999999,0.518285980000002,-1.84952661,1.09958881,0.0218659799999976,1.26739468,-1.38258749,2.47869671,-0.599068650000003,1.83919548,-0.467262550000001,1.05172295,-0.28982418,-0.123076449999999
1,2014-08-27,37.6046,126.991,212.335,2.785,56.97831726,78.12363434,0.10084850575,0.0101771005,6.950624168,82.10972667,4731.345215,25.5,18.6,-1.7,-0.2,1.96766248,-2.27130259,-0.912015189999998,-0.664646099999999,-2.86616354,0.224024799999999,-1.29763325,0.859957489999999,-0.868307979999997,0.73576727,-1.01165952,0.971791620000001,-0.78194822,-0.249211320000001
2,2014-08-27,37.6046,127.032,44.7624,0.5141,50.73991013,84.18047333,0.08019060925,0.002427007,5.392864356,57.66224579,4581.376465,28.3,18.1,-0.8,-0.9,1.81385427,-3.26739503,-1.76638679,-0.119583339999998,-2.91294297,-0.0653956999999998,-1.01435134,2.49465522,-2.50869797,1.2322071,-3.29758822,1.85295523,-1.7896831,0.874863000000001
3,2014-08-27,37.5776,127.058,33.3068,0.2661,44.70413589,77.93156433,0.093005784,0.0,5.879448096,13.15505673,4576.340332,27.9,20.3,-1.5,-1.0,0.665732909999999,-1.15143113,-0.0542349800000004,-1.63503453,-1.35650902,-0.679687650000002,-0.546803059999998,1.16418938,-1.5122509,-0.2457496,-1.58659278,1.21158922,-0.8838851,-0.256170830000002
4,2014-08-27,37.645,127.022,45.716,2.5348,57.3469696,84.84840393,0.0925547115,0.0050216625,6.464069148,82.92342035,4565.983887,28.9,20.4,-0.2,-1.1,3.66808862,-0.348936330000001,0.799553239999998,1.87212708,0.075453679999999,1.66712335,1.11830284,3.75043187,-0.0144414499999996,3.32840981,1.26656953,2.9455308,0.291871029999999,1.95730977
5,2014-08-27,37.5507,127.135,35.038,0.5055,52.30007172,84.87096405,0.06789998775,0.0,6.063016613,115.2498592,4563.660156,27.7,20.5,-1.5,-0.2,1.30541419,-0.664176229999999,0.530582119999998,-0.219822450000002,-1.32326297,0.154608889999999,-0.388303109999999,1.5307593,-1.1290281,2.22615835,-0.70841407,2.00225652,-2.03809438,1.33543351
6,2014-08-27,37.5102,127.042,54.6384,0.1457,44.31631088,72.28678894,0.11465003924999999,0.0,5.91999803,47.88780618,4577.148926,28.6,21.5,-0.9,-0.2,1.3786734,-0.633404260000002,0.584622490000001,-0.536233889999998,-1.47124101,-0.460985269999998,-0.399358919999997,1.35624376,-0.347820760000001,2.9443224,-0.19611252,1.88844916,-0.616774410000001,0.73525446
7,2014-08-27,37.5776,126.838,12.37,0.0985,55.59171677,83.77906036,0.077464773,0.0,5.392465353,124.0252647,4558.074707,28.3,21.3,-2.2,-1.2,3.31298367,-0.33392255,1.02773806,0.975780150000002,0.37061615,2.70410772,1.06655008,3.23596084,-0.56314669,2.37287767,-0.0789844299999984,3.00254141,-0.58691409,1.42536717
8,2014-08-27,37.4697,126.91,52.518,1.5629,47.8883667,74.62177277,0.080789327,0.0,6.105124493,45.87964694,4557.605957,29.3,21.7,-0.7,-0.7,2.36795969,-0.209307770000002,0.915015369999999,0.509148280000002,-1.07441266,0.72686496,0.61501079,2.68492152,-0.209945390000001,2.17752522,-0.504310399999998,1.78837918,-0.0325555899999976,0.424392099999999
9,2014-08-27,37.4967,126.826,50.9312,0.4125,53.6048851,81.21774292,0.070052632,0.0,5.620340208,94.31021174,4588.736816,28.8,21.9,-1.9,-0.5,3.24435666,0.547460730000001,1.33067493,1.07012164,-0.0610739500000008,2.45467709,0.288632589999999,2.44215729,-1.03489657,3.15136692,-0.810634749999998,3.51434308,-0.0735184400000009,1.6902896
10,2014-08-27,37.4562,126.955,208.507,5.1782,49.90586853,79.70746613,0.07916506400000001,0.0,6.199659506,64.27567414,4495.878418,28.7,19.7,-1.0,-1.5,3.19766887,-2.41140698,0.514903090000001,1.37341189,-0.42716149,1.54697879,-0.139376590000001,3.86096468,-1.99367185,2.43162189,-1.98706242,3.10341929,0.0807449400000024,0.887256409999999
11,2014-08-27,37.5372,127.085,28.7,0.6233,46.02087021,73.87121582,0.09751903825,0.0,5.706471314,52.92001351,4583.642578,28.4,21.4,-1.3,-0.1,1.54354996,-0.570189989999999,0.50751739,-0.864675980000001,-1.55368166,-0.324100220000002,-0.141897459999999,1.72678833,-0.76211047,1.9818555,0.0359723299999999,1.58199471,-1.48085829,0.872145999999997
12,2014-08-27,37.5507,126.988,132.118,0.5931,46.63105392,70.8126297,0.09248734075000001,0.0,6.844530463,24.42350793,4622.216797,27.5,19.4,-1.1,-0.5,2.45746273,-1.90592698,-0.515307980000003,-1.09643055,-2.61120239,-0.543058909999999,-1.33864786,1.15781116,-1.51857317,0.528413869999998,-1.73624427,2.76675249,-0.991020129999999,1.7158559
13,2014-08-27,37.5776,127.083,59.8324,2.6865,44.48243332,75.64330292,0.09837873324999999,0.0,5.339253803,30.72552816,4553.02002,28.6,21.2,-1.3,-0.7,1.13210678,-0.453731189999999,1.16201402,-0.777815799999999,-0.461704480000002,0.000864319999998031,0.337143470000001,1.83651816,-0.189995509999999,1.26749969,-0.229235809999999,1.728812,-0.791801679999999,0.482655449999999
14,2014-08-27,37.4967,126.927,30.968,0.618,45.02813721,71.83085632,0.09492694300000001,0.0,6.373580217,14.29340808,4563.606934,28.5,20.9,-1.3,-0.5,1.33291346,-1.16528854,-0.397441880000002,-0.78052851,-2.607805,0.0543712400000018,0.236605570000002,1.58608655,-1.4643383,2.06254808,-0.82140317,1.4201508,-0.902740830000003,0.587422269999998
15,2014-08-27,37.5507,126.937,30.0464,0.8552,47.55286789,68.697258,0.09009274375000001,0.0,6.52818052,29.71406714,4587.453613,28.0,20.7,-2.0,-0.3,1.28548051,-2.25683887,-0.323450220000002,-1.04376239,-2.58364516,0.505432890000002,-0.56614072,1.10591784,-1.47381776,0.921455819999998,-1.76394553,1.91098232,-1.03342956,-0.0531272299999976
16,2014-08-27,37.4697,126.995,82.2912,2.2579,50.29485703,84.0583725,0.08299319399999999,0.0,5.686110208,85.37087282,4526.640625,28.3,19.1,-1.5,-0.7,1.51437704,-1.59412747,-0.830994059999998,0.43253146,-2.25622242,0.863393080000002,-0.536249299999998,2.01005619,-1.65706097,2.01769882,-2.50900163,1.82015866,-1.05409519,0.9411904
17,2014-08-27,37.6181,127.099,53.4712,0.697,49.19104385,92.40310669,0.0794036725,0.0,4.741062423,109.3256786,4578.495605,27.8,17.7,-1.3,-1.6,1.11278042,-3.31815558,-1.74418132,-0.162099550000001,-2.07226516,0.163941750000003,-0.277773270000001,1.3052657,-2.22435308,0.804499060000001,-2.73016251,1.95487283,-1.51553844,1.31803234
18,2014-08-27,37.4832,127.024,56.4448,1.2313,48.63051224,82.89970398,0.086829936,0.0,5.463039955,89.5458231,4554.502441,30.2,21.6,-1.6,-0.5,4.23599563,0.651746129999999,1.22784587,2.06798353,-0.39707765,2.51334779,1.14736747,3.45963083,0.21401942,4.2915369,-0.03095961,3.03803906,0.258420430000001,2.67670046
19,2014-08-27,37.5776,126.938,75.0924,1.7678,48.84859848,71.78069305,0.09115874975,0.0,6.498372118,42.35557326,4612.763672,28.1,20.4,-2.2,-0.4,2.13554429,-1.80339482,-0.42003098,-0.42594884,-1.79606384,1.44911627,-0.473680810000001,1.22041333,0,0,-2.65208725,2.13417874,-0.92680236,0.951719610000001
20,2014-08-27,37.6181,127.004,146.554,4.7296,61.00079727,77.46086884,0.10947471975,0.132968824,7.434642494,90.60580762,4671.199707,28.7,20.4,-0.8,-0.8,4.4842068,-1.16822815,0.82639249,2.75905448,-0.19107185,2.60579368,0.866774420000002,3.57077153,-0.0715964199999988,3.28529611,-0.128993810000001,3.63054736,0.0508560599999974,2.88645402
21,2014-08-27,37.5507,127.04,26.298,0.5721,44.35207748,70.46852112,0.11125860274999999,0.0,6.305846016,13.51887308,4573.437012,28.0,21.4,-1.5,-0.4,0.647480949999999,-0.517547660000002,0.80294829,-1.59470602,-1.17702031,-0.624510829999998,0.0325428199999998,1.35782874,-0.55851741,0.248736300000001,-0.81991541,1.14463546,-0.882290860000001,-0.328112409999999
22,2014-08-27,37.5102,127.086,21.9668,0.1332,48.36258316,78.12220001,0.07018935125,0.0,5.579643369,81.36294587,4559.627441,28.9,21.6,-1.0,-0.1,3.2102577,-0.525793830000001,0.760802730000002,0.033359039999997,-1.18045504,0.0601616199999988,-0.55680589,2.86528691,-0.706732460000001,3.13329906,-0.408982290000001,2.97444577,-1.22303414,2.04335954
23,2014-08-27,37.5372,126.891,15.5876,0.1554,52.61211395,75.65346527,0.0809265405,0.0,6.21355323,86.19142977,4560.960938,29.4,22.1,-2.1,-0.5,3.40703189,-0.638027309999998,0.891518450000003,1.3381539,-0.795332339999998,2.93711966,1.08062564,2.71220563,-0.566447480000001,2.69223271,-0.190573930000003,3.64150764,-0.558214920000001,2.1782129
24,2014-08-27,37.5237,126.909,17.2956,0.2223,48.35367203,71.52735138,0.0885212075,0.0,6.426703453,45.4696881,4556.236816,29.4,22.0,-1.8,0.0,2.4538613,-0.69487994,0.820881270000001,0.61951509,-1.88445092,1.92929773,0.69321897,2.23640742,-0.60917671,1.5933344,-0.336864990000002,2.71443413,-0.37395841,1.16880448
25,2014-08-27,37.5237,126.97,19.5844,0.2713,44.08809662,67.88332367,0.09619431149999999,0.0,6.452794731,18.3560195,4568.769043,29.1,21.6,-2.2,-0.2,2.12001524,-1.15706931,0.518285980000002,-0.492530859999999,-1.84952661,1.09958881,0.0218659799999976,1.26739468,-1.38258749,2.47869671,-0.599068650000003,1.83919548,-0.467262550000001,1.05172295
1,2014-08-28,37.6046,126.991,212.335,2.785,51.09666061,87.78498077,0.17346798775,0.08678484,5.712735792,81.88133945,4692.945313,28.3,17.5,2.8,-1.1,1.03178984,-0.945325669999999,-2.27130259,1.96766248,-0.912015189999998,-0.664646099999999,-2.86616354,0.224024799999999,-1.29763325,0.859957489999999,-0.868307979999997,0.73576727,-1.01165952,0.971791620000001
2,2014-08-28,37.6046,127.032,44.7624,0.5141,45.79204559,94.44648743,0.14372435275,0.0144307445,5.772959302,58.16167112,4542.624023,30.4,17.1,2.1,-1.0,1.60118231,-1.73024367,-3.26739503,1.81385427,-1.76638679,-0.119583339999998,-2.91294297,-0.0653956999999998,-1.01435134,2.49465522,-2.50869797,1.2322071,-3.29758822,1.85295523
3,2014-08-28,37.5776,127.058,33.3068,0.2661,41.94462204,88.61476898,0.169906852,0.0104234045,5.733671526,18.69732845,4537.609863,30.2,19.7,2.3,-0.6,0.13511462,-0.43914358,-1.15143113,0.665732909999999,-0.0542349800000004,-1.63503453,-1.35650902,-0.679687650000002,-0.546803059999998,1.16418938,-1.5122509,-0.2457496,-1.58659278,1.21158922
4,2014-08-28,37.645,127.022,45.716,2.5348,53.06568527,98.00733948,0.12432035224999999,0.077414756,6.327883909,94.78127375,4527.242188,30.8,19.4,1.9,-1.0,2.27940038,1.04311436,-0.348936330000001,3.66808862,0.799553239999998,1.87212708,0.075453679999999,1.66712335,1.11830284,3.75043187,-0.0144414499999996,3.32840981,1.26656953,2.9455308
5,2014-08-28,37.5507,127.135,35.038,0.5055,51.18490982,90.28324127,0.145447076,0.000783304,5.223327249,102.584988,4524.760742,29.4,19.0,1.7,-1.5,1.53279657,-0.864105339999998,-0.664176229999999,1.30541419,0.530582119999998,-0.219822450000002,-1.32326297,0.154608889999999,-0.388303109999999,1.5307593,-1.1290281,2.22615835,-0.70841407,2.00225652
6,2014-08-28,37.5102,127.042,54.6384,0.1457,44.24413681,87.09663391,0.16752406625,0.0,5.18600599,53.26307122,4538.213867,30.7,20.4,2.1,-1.1,1.40597213,0.0773275699999978,-0.633404260000002,1.3786734,0.584622490000001,-0.536233889999998,-1.47124101,-0.460985269999998,-0.399358919999997,1.35624376,-0.347820760000001,2.9443224,-0.19611252,1.88844916
7,2014-08-28,37.5776,126.838,12.37,0.0985,54.06788635,94.94202423,0.14136946374999998,0.09385861975,4.893353075,110.1469804,4519.286621,30.4,21.3,2.1,0.0,2.30526898,1.15797929,-0.33392255,3.31298367,1.02773806,0.975780150000002,0.37061615,2.70410772,1.06655008,3.23596084,-0.56314669,2.37287767,-0.0789844299999984,3.00254141
8,2014-08-28,37.4697,126.91,52.518,1.5629,41.70961761,88.47990417,0.17211452825,0.1865005185,5.36077553,59.81799086,4518.48877,31.0,20.9,1.7,-0.8,1.32337414,-1.46480771,-0.209307770000002,2.36795969,0.915015369999999,0.509148280000002,-1.07441266,0.72686496,0.61501079,2.68492152,-0.209945390000001,2.17752522,-0.504310399999998,1.78837918
9,2014-08-28,37.4967,126.826,50.9312,0.4125,50.2665863,94.46525574,0.17141077124999998,0.36722167725,5.375702451,87.48163701,4549.967285,30.8,21.6,2.0,-0.3,1.8315267,0.14204827,0.547460730000001,3.24435666,1.33067493,1.07012164,-0.0610739500000008,2.45467709,0.288632589999999,2.44215729,-1.03489657,3.15136692,-0.810634749999998,3.51434308
10,2014-08-28,37.4562,126.955,208.507,5.1782,46.21218872,92.33567047,0.13044779225,0.07752277825,5.597030987,74.42825937,4454.895508,30.5,17.2,1.8,-2.5,2.56500251,-3.35342476,-2.41140698,3.19766887,0.514903090000001,1.37341189,-0.42716149,1.54697879,-0.139376590000001,3.86096468,-1.99367185,2.43162189,-1.98706242,3.10341929
11,2014-08-28,37.5372,127.085,28.7,0.6233,45.56758499,85.74653625,0.16269111725,0.0016068205,4.803529988,53.14303843,4545.04834,31.0,20.2,2.6,-1.2,1.0484232,-0.054302609999997,-0.570189989999999,1.54354996,0.50751739,-0.864675980000001,-1.55368166,-0.324100220000002,-0.141897459999999,1.72678833,-0.76211047,1.9818555,0.0359723299999999,1.58199471
12,2014-08-28,37.5507,126.988,132.118,0.5931,41.9913559,85.67118835,0.18630814499999998,0.01220466475,5.961469869,29.73755217,4583.094727,30.9,18.8,3.4,-0.6,0.318511950000001,-1.34234303,-1.90592698,2.45746273,-0.515307980000003,-1.09643055,-2.61120239,-0.543058909999999,-1.33864786,1.15781116,-1.51857317,0.528413869999998,-1.73624427,2.76675249
13,2014-08-28,37.5776,127.083,59.8324,2.6865,43.83586121,89.17806244,0.1579823835,4.475e-06,5.130661488,32.30011157,4513.875488,30.5,20.1,1.9,-1.1,1.24440213,0.428797809999999,-0.453731189999999,1.13210678,1.16201402,-0.777815799999999,-0.461704480000002,0.000864319999998031,0.337143470000001,1.83651816,-0.189995509999999,1.26749969,-0.229235809999999,1.728812
14,2014-08-28,37.4967,126.927,30.968,0.618,40.16226959,82.09354401,0.17973647925,0.145996627,5.766789536,35.00509687,4524.740723,30.7,20.5,2.2,-0.4,0.408985730000001,-4.28816388,-1.16528854,1.33291346,-0.397441880000002,-0.78052851,-2.607805,0.0543712400000018,0.236605570000002,1.58608655,-1.4643383,2.06254808,-0.82140317,1.4201508
15,2014-08-28,37.5507,126.937,30.0464,0.8552,42.79193878,80.17814636,0.18804478149999998,0.24103980625,5.665062954,47.79934855,4548.87793,30.2,19.6,2.2,-1.1,0.0120031899999979,-1.81315684,-2.25683887,1.28548051,-0.323450220000002,-1.04376239,-2.58364516,0.505432890000002,-0.56614072,1.10591784,-1.47381776,0.921455819999998,-1.76394553,1.91098232
16,2014-08-28,37.4697,126.995,82.2912,2.2579,48.00750732,91.84300232,0.15590067475,0.0114848415,5.023073812,86.58123736,4486.966309,29.7,18.1,1.4,-1.0,2.24699763,-2.52184952,-1.59412747,1.51437704,-0.830994059999998,0.43253146,-2.25622242,0.863393080000002,-0.536249299999998,2.01005619,-1.65706097,2.01769882,-2.50900163,1.82015866
